country,date,Unnamed: 0,Confirmed,Deaths,Last Update,Latitude,Longitude,province,Recovered,name,pop2020,confirmed_percent,% Confirmed,confirmed_per_Thousand,mortality_percent,% Mortality,% Death,active,active_percent,% Active,active_per_Thousand,recovered_per_Thousand,recovered_percent,% Recovered,days1,days100
Brazil,2020-03-13,5227,151.0,0.0,2020-03-11T20:00:00,-14.235,-51.9253,,0.0,Brazil,212559.417,7.103896036749103e-07,7.103896036749104e-05,0.0007103896036749104,0.0,0.0,0.0,151.0,7.103896036749103e-07,7.103896036749104e-05,0.0007103896036749104,0.0,0.0,0.0,17,1 days 00:00:00.000000000
China,2020-03-11,4719,67773.0,3046.0,2020-03-11T10:53:02,30.9756,112.2707,Hubei,49134.0,,,,,,0.044944151800864654,4.494415180086466,,18639.0,,,,,,,1,1 days 00:00:00.000000000
China,2020-03-11,4726,1356.0,8.0,2020-03-11T10:13:06,23.3417,113.4244,Guangdong,1282.0,,,,,,0.005899705014749263,0.5899705014749262,,74.0,,,,,,,1,1 days 00:00:00.000000000
China,2020-03-11,4727,1273.0,22.0,2020-03-11T08:13:09,33.882,113.614,Henan,1249.0,,,,,,0.01728201099764336,1.728201099764336,,24.0,,,,,,,1,1 days 00:00:00.000000000
China,2020-03-11,4728,1215.0,1.0,2020-03-11T09:33:12,29.1832,120.0934,Zhejiang,1195.0,,,,,,0.0008230452674897119,0.0823045267489712,,20.0,,,,,,,1,1 days 00:00:00.000000000
China,2020-03-11,4729,1018.0,4.0,2020-03-11T02:18:14,27.6104,111.7088,Hunan,995.0,,,,,,0.003929273084479371,0.3929273084479371,,23.0,,,,,,,1,1 days 00:00:00.000000000
China,2020-03-11,4730,990.0,6.0,2020-03-11T02:18:14,31.8257,117.2264,Anhui,984.0,,,,,,0.006060606060606061,0.6060606060606061,,6.0,,,,,,,1,1 days 00:00:00.000000000
China,2020-03-11,4731,935.0,1.0,2020-03-11T02:18:14,27.614,115.7221,Jiangxi,932.0,,,,,,0.0010695187165775401,0.106951871657754,,3.0,,,,,,,1,1 days 00:00:00.000000000
China,2020-03-11,4732,760.0,6.0,2020-03-11T11:33:07,36.3427,118.1498,Shandong,726.0,,,,,,0.007894736842105262,0.7894736842105263,,34.0,,,,,,,1,1 days 00:00:00.000000000
China,2020-03-11,4736,631.0,0.0,2020-03-11T02:18:14,32.9711,119.455,Jiangsu,627.0,,,,,,0.0,0.0,,4.0,,,,,,,1,1 days 00:00:00.000000000
China,2020-03-11,4738,576.0,6.0,2020-03-11T23:13:05,30.0572,107.874,Chongqing,554.0,,,,,,0.010416666666666666,1.0416666666666663,,22.0,,,,,,,1,1 days 00:00:00.000000000
China,2020-03-11,4739,539.0,3.0,2020-03-11T14:33:03,30.6171,102.7103,Sichuan,488.0,,,,,,0.005565862708719851,0.5565862708719851,,51.0,,,,,,,1,1 days 00:00:00.000000000
China,2020-03-11,4742,482.0,13.0,2020-03-11T11:33:07,47.862,127.7615,Heilongjiang,436.0,,,,,,0.026970954356846474,2.6970954356846475,,46.0,,,,,,,1,1 days 00:00:00.000000000
China,2020-03-11,4745,435.0,8.0,2020-03-11T02:18:14,40.1824,116.4142,Beijing,326.0,,,,,,0.01839080459770115,1.839080459770115,,109.0,,,,,,,1,1 days 00:00:00.000000000
China,2020-03-11,4747,344.0,3.0,2020-03-11T03:13:07,31.202,121.4491,Shanghai,320.0,,,,,,0.008720930232558141,0.8720930232558141,,24.0,,,,,,,1,1 days 00:00:00.000000000
China,2020-03-11,4748,318.0,6.0,2020-03-11T02:18:14,39.549,116.1306,Hebei,307.0,,,,,,0.018867924528301886,1.8867924528301887,,11.0,,,,,,,1,1 days 00:00:00.000000000
China,2020-03-11,4750,296.0,1.0,2020-03-11T02:18:14,26.0789,117.9874,Fujian,295.0,,,,,,0.0033783783783783786,0.33783783783783783,,1.0,,,,,,,1,1 days 00:00:00.000000000
China,2020-03-11,4752,252.0,2.0,2020-03-11T11:33:07,23.8298,108.7881,Guangxi,238.0,,,,,,0.007936507936507936,0.7936507936507936,,14.0,,,,,,,1,1 days 00:00:00.000000000
China,2020-03-11,4754,245.0,1.0,2020-03-11T09:33:12,35.1917,108.8701,Shaanxi,232.0,,,,,,0.004081632653061225,0.4081632653061225,,13.0,,,,,,,1,1 days 00:00:00.000000000
China,2020-03-11,4759,174.0,2.0,2020-03-11T02:18:14,24.974,101.487,Yunnan,170.0,,,,,,0.011494252873563218,1.1494252873563218,,4.0,,,,,,,1,1 days 00:00:00.000000000
China,2020-03-11,4760,168.0,6.0,2020-03-11T02:18:14,19.1959,109.7453,Hainan,159.0,,,,,,0.03571428571428571,3.571428571428571,,9.0,,,,,,,1,1 days 00:00:00.000000000
China,2020-03-11,4762,146.0,2.0,2020-03-11T02:33:03,26.8154,106.8748,Guizhou,133.0,,,,,,0.0136986301369863,1.3698630136986298,,13.0,,,,,,,1,1 days 00:00:00.000000000
China,2020-03-11,4763,136.0,3.0,2020-03-11T02:18:14,39.3054,117.323,Tianjin,131.0,,,,,,0.02205882352941177,2.2058823529411766,,5.0,,,,,,,1,1 days 00:00:00.000000000
China,2020-03-11,4764,133.0,0.0,2020-03-11T02:18:14,37.5777,112.2922,Shanxi,131.0,,,,,,0.0,0.0,,2.0,,,,,,,1,1 days 00:00:00.000000000
China,2020-03-11,4765,127.0,2.0,2020-03-11T14:33:03,37.8099,101.0583,Gansu,88.0,,,,,,0.015748031496062992,1.574803149606299,,39.0,,,,,,,1,1 days 00:00:00.000000000
China,2020-03-11,4766,126.0,3.0,2020-03-11T18:52:03,22.3,114.2,Hong Kong,65.0,,,,,,0.023809523809523808,2.380952380952381,,61.0,,,,,,,1,1 days 00:00:00.000000000
China,2020-03-11,4767,125.0,1.0,2020-03-11T02:18:14,41.2956,122.6085,Liaoning,111.0,,,,,,0.008,0.8,,14.0,,,,,,,1,1 days 00:00:00.000000000
China,2020-03-12,4935,67781.0,3056.0,2020-03-12T09:53:06,30.9756,112.2707,Hubei,50318.0,,,,,,0.045086381139257316,4.508638113925731,,17463.0,,,,,,,2,2 days 00:00:00.000000000
China,2020-03-12,4942,1356.0,8.0,2020-03-12T03:53:02,23.3417,113.4244,Guangdong,1289.0,,,,,,0.005899705014749263,0.5899705014749262,,67.0,,,,,,,2,2 days 00:00:00.000000000
China,2020-03-12,4943,1273.0,22.0,2020-03-11T08:13:09,33.882,113.614,Henan,1249.0,,,,,,0.01728201099764336,1.728201099764336,,24.0,,,,,,,2,2 days 00:00:00.000000000
China,2020-03-12,4944,1215.0,1.0,2020-03-12T01:33:02,29.1832,120.0934,Zhejiang,1197.0,,,,,,0.0008230452674897119,0.0823045267489712,,18.0,,,,,,,2,2 days 00:00:00.000000000
China,2020-03-12,4945,1018.0,4.0,2020-03-12T09:53:06,27.6104,111.7088,Hunan,999.0,,,,,,0.003929273084479371,0.3929273084479371,,19.0,,,,,,,2,2 days 00:00:00.000000000
China,2020-03-12,4946,990.0,6.0,2020-03-11T02:18:14,31.8257,117.2264,Anhui,984.0,,,,,,0.006060606060606061,0.6060606060606061,,6.0,,,,,,,2,2 days 00:00:00.000000000
China,2020-03-12,4947,935.0,1.0,2020-03-12T02:13:04,27.614,115.7221,Jiangxi,934.0,,,,,,0.0010695187165775401,0.106951871657754,,1.0,,,,,,,2,2 days 00:00:00.000000000
China,2020-03-12,4948,760.0,6.0,2020-03-12T07:53:02,36.3427,118.1498,Shandong,734.0,,,,,,0.007894736842105262,0.7894736842105263,,26.0,,,,,,,2,2 days 00:00:00.000000000
China,2020-03-12,4953,631.0,0.0,2020-03-12T05:13:02,32.9711,119.455,Jiangsu,629.0,,,,,,0.0,0.0,,2.0,,,,,,,2,2 days 00:00:00.000000000
China,2020-03-12,4956,576.0,6.0,2020-03-12T23:44:32,30.0572,107.874,Chongqing,564.0,,,,,,0.010416666666666666,1.0416666666666663,,12.0,,,,,,,2,2 days 00:00:00.000000000
China,2020-03-12,4957,539.0,3.0,2020-03-12T12:13:07,30.6171,102.7103,Sichuan,498.0,,,,,,0.005565862708719851,0.5565862708719851,,41.0,,,,,,,2,2 days 00:00:00.000000000
China,2020-03-12,4959,482.0,13.0,2020-03-12T13:13:31,47.862,127.7615,Heilongjiang,441.0,,,,,,0.026970954356846474,2.6970954356846475,,41.0,,,,,,,2,2 days 00:00:00.000000000
China,2020-03-12,4962,435.0,8.0,2020-03-12T01:13:05,40.1824,116.4142,Beijing,334.0,,,,,,0.01839080459770115,1.839080459770115,,101.0,,,,,,,2,2 days 00:00:00.000000000
China,2020-03-12,4963,344.0,3.0,2020-03-12T07:53:02,31.202,121.4491,Shanghai,321.0,,,,,,0.008720930232558141,0.8720930232558141,,23.0,,,,,,,2,2 days 00:00:00.000000000
China,2020-03-12,4965,318.0,6.0,2020-03-12T05:33:02,39.549,116.1306,Hebei,308.0,,,,,,0.018867924528301886,1.8867924528301887,,10.0,,,,,,,2,2 days 00:00:00.000000000
China,2020-03-12,4968,296.0,1.0,2020-03-11T02:18:14,26.0789,117.9874,Fujian,295.0,,,,,,0.0033783783783783786,0.33783783783783783,,1.0,,,,,,,2,2 days 00:00:00.000000000
China,2020-03-12,4970,252.0,2.0,2020-03-12T00:33:06,23.8298,108.7881,Guangxi,241.0,,,,,,0.007936507936507936,0.7936507936507936,,11.0,,,,,,,2,2 days 00:00:00.000000000
China,2020-03-12,4971,245.0,2.0,2020-03-12T01:33:02,35.1917,108.8701,Shaanxi,232.0,,,,,,0.00816326530612245,0.8163265306122449,,13.0,,,,,,,2,2 days 00:00:00.000000000
China,2020-03-12,4975,174.0,2.0,2020-03-11T02:18:14,24.974,101.487,Yunnan,170.0,,,,,,0.011494252873563218,1.1494252873563218,,4.0,,,,,,,2,2 days 00:00:00.000000000
China,2020-03-12,4976,168.0,6.0,2020-03-12T03:53:02,19.1959,109.7453,Hainan,160.0,,,,,,0.03571428571428571,3.571428571428571,,8.0,,,,,,,2,2 days 00:00:00.000000000
China,2020-03-12,4978,146.0,2.0,2020-03-12T01:13:06,26.8154,106.8748,Guizhou,137.0,,,,,,0.0136986301369863,1.3698630136986298,,9.0,,,,,,,2,2 days 00:00:00.000000000
China,2020-03-12,4979,136.0,3.0,2020-03-12T01:53:03,39.3054,117.323,Tianjin,132.0,,,,,,0.02205882352941177,2.2058823529411766,,4.0,,,,,,,2,2 days 00:00:00.000000000
China,2020-03-12,4980,133.0,0.0,2020-03-12T09:13:24,37.5777,112.2922,Shanxi,132.0,,,,,,0.0,0.0,,1.0,,,,,,,2,2 days 00:00:00.000000000
China,2020-03-12,4982,129.0,3.0,2020-03-12T01:53:02,22.3,114.2,Hong Kong,67.0,,,,,,0.02325581395348837,2.3255813953488373,,62.0,,,,,,,2,2 days 00:00:00.000000000
China,2020-03-12,4983,127.0,2.0,2020-03-11T14:33:03,37.8099,101.0583,Gansu,88.0,,,,,,0.015748031496062992,1.574803149606299,,39.0,,,,,,,2,2 days 00:00:00.000000000
China,2020-03-12,4984,125.0,1.0,2020-03-12T09:53:06,41.2956,122.6085,Liaoning,112.0,,,,,,0.008,0.8,,13.0,,,,,,,2,2 days 00:00:00.000000000
China,2020-03-13,5153,67786.0,3062.0,2020-03-13T11:09:03,30.9756,112.2707,Hubei,51553.0,,,,,,0.04517156935060337,4.5171569350603376,,16233.0,,,,,,,3,3 days 00:00:00.000000000
China,2020-03-13,5154,1356.0,8.0,2020-03-13T11:09:03,23.3417,113.4244,Guangdong,1296.0,,,,,,0.005899705014749263,0.5899705014749262,,60.0,,,,,,,3,3 days 00:00:00.000000000
China,2020-03-13,5155,1273.0,22.0,2020-03-11T08:13:09,33.882,113.61399999999999,Henan,1249.0,,,,,,0.01728201099764336,1.728201099764336,,24.0,,,,,,,3,3 days 00:00:00.000000000
China,2020-03-13,5156,1215.0,1.0,2020-03-12T01:33:02,29.1832,120.0934,Zhejiang,1197.0,,,,,,0.0008230452674897119,0.0823045267489712,,18.0,,,,,,,3,3 days 00:00:00.000000000
China,2020-03-13,5157,1018.0,4.0,2020-03-13T11:09:03,27.6104,111.7088,Hunan,1005.0,,,,,,0.003929273084479371,0.3929273084479371,,13.0,,,,,,,3,3 days 00:00:00.000000000
China,2020-03-13,5158,990.0,6.0,2020-03-11T02:18:14,31.8257,117.2264,Anhui,984.0,,,,,,0.006060606060606061,0.6060606060606061,,6.0,,,,,,,3,3 days 00:00:00.000000000
China,2020-03-13,5159,935.0,1.0,2020-03-12T02:13:04,27.614,115.7221,Jiangxi,934.0,,,,,,0.0010695187165775401,0.106951871657754,,1.0,,,,,,,3,3 days 00:00:00.000000000
China,2020-03-13,5160,760.0,7.0,2020-03-13T11:09:03,36.3427,118.1498,Shandong,739.0,,,,,,0.009210526315789471,0.9210526315789472,,21.0,,,,,,,3,3 days 00:00:00.000000000
China,2020-03-13,5161,631.0,0.0,2020-03-13T11:09:03,32.9711,119.455,Jiangsu,630.0,,,,,,0.0,0.0,,1.0,,,,,,,3,3 days 00:00:00.000000000
China,2020-03-13,5162,576.0,6.0,2020-03-13T23:13:12,30.0572,107.874,Chongqing,566.0,,,,,,0.010416666666666666,1.0416666666666663,,10.0,,,,,,,3,3 days 00:00:00.000000000
China,2020-03-13,5163,539.0,3.0,2020-03-13T11:09:03,30.6171,102.7103,Sichuan,503.0,,,,,,0.005565862708719851,0.5565862708719851,,36.0,,,,,,,3,3 days 00:00:00.000000000
China,2020-03-13,5164,482.0,13.0,2020-03-13T11:09:03,47.861999999999995,127.7615,Heilongjiang,446.0,,,,,,0.026970954356846474,2.6970954356846475,,36.0,,,,,,,3,3 days 00:00:00.000000000
China,2020-03-13,5165,436.0,8.0,2020-03-13T11:09:03,40.1824,116.4142,Beijing,342.0,,,,,,0.01834862385321101,1.834862385321101,,94.0,,,,,,,3,3 days 00:00:00.000000000
China,2020-03-13,5166,346.0,3.0,2020-03-13T11:09:03,31.201999999999998,121.4491,Shanghai,324.0,,,,,,0.008670520231213872,0.8670520231213872,,22.0,,,,,,,3,3 days 00:00:00.000000000
China,2020-03-13,5167,318.0,6.0,2020-03-13T11:09:03,38.0428,114.5149,Hebei,310.0,,,,,,0.018867924528301886,1.8867924528301887,,8.0,,,,,,,3,3 days 00:00:00.000000000
China,2020-03-13,5168,296.0,1.0,2020-03-11T02:18:14,26.0789,117.9874,Fujian,295.0,,,,,,0.0033783783783783786,0.33783783783783783,,1.0,,,,,,,3,3 days 00:00:00.000000000
China,2020-03-13,5169,252.0,2.0,2020-03-13T11:09:03,23.8298,108.7881,Guangxi,243.0,,,,,,0.007936507936507936,0.7936507936507936,,9.0,,,,,,,3,3 days 00:00:00.000000000
China,2020-03-13,5170,245.0,2.0,2020-03-12T01:33:02,35.1917,108.8701,Shaanxi,232.0,,,,,,0.00816326530612245,0.8163265306122449,,13.0,,,,,,,3,3 days 00:00:00.000000000
China,2020-03-13,5171,174.0,2.0,2020-03-11T02:18:14,24.974,101.48700000000001,Yunnan,170.0,,,,,,0.011494252873563218,1.1494252873563218,,4.0,,,,,,,3,3 days 00:00:00.000000000
China,2020-03-13,5172,168.0,6.0,2020-03-12T03:53:02,19.1959,109.7453,Hainan,160.0,,,,,,0.03571428571428571,3.571428571428571,,8.0,,,,,,,3,3 days 00:00:00.000000000
China,2020-03-13,5173,146.0,2.0,2020-03-13T11:09:03,26.8154,106.8748,Guizhou,140.0,,,,,,0.0136986301369863,1.3698630136986298,,6.0,,,,,,,3,3 days 00:00:00.000000000
China,2020-03-13,5174,136.0,3.0,2020-03-12T01:53:03,39.3054,117.323,Tianjin,132.0,,,,,,0.02205882352941177,2.2058823529411766,,4.0,,,,,,,3,3 days 00:00:00.000000000
China,2020-03-13,5175,134.0,4.0,2020-03-13T13:33:03,22.3,114.2,Hong Kong,77.0,,,,,,0.02985074626865672,2.985074626865672,,57.0,,,,,,,3,3 days 00:00:00.000000000
China,2020-03-13,5176,133.0,0.0,2020-03-13T11:09:03,37.5777,112.2922,Shanxi,133.0,,,,,,0.0,0.0,,0.0,,,,,,,3,3 days 00:00:00.000000000
China,2020-03-13,5177,127.0,2.0,2020-03-13T11:09:03,36.0611,103.8343,Gansu,88.0,,,,,,0.015748031496062992,1.574803149606299,,39.0,,,,,,,3,3 days 00:00:00.000000000
China,2020-03-13,5178,125.0,1.0,2020-03-12T09:53:06,41.2956,122.6085,Liaoning,112.0,,,,,,0.008,0.8,,13.0,,,,,,,3,3 days 00:00:00.000000000
Cruise Ship,2020-03-11,4733,696.0,7.0,2020-03-11T22:13:12,35.4437,139.638,Diamond Princess,325.0,,,,,,0.010057471264367816,1.0057471264367817,,371.0,,,,,,,1,1 days 00:00:00.000000000
Cruise Ship,2020-03-12,4950,696.0,7.0,2020-03-11T22:13:12,35.4437,139.638,Diamond Princess,325.0,,,,,,0.010057471264367816,1.0057471264367817,,371.0,,,,,,,2,2 days 00:00:00.000000000
Cruise Ship,2020-03-13,5213,696.0,7.0,2020-03-11T20:00:00,35.4498,139.6649,Diamond Princess,325.0,,,,,,0.010057471264367816,1.0057471264367817,,371.0,,,,,,,3,3 days 00:00:00.000000000
Czechia,2020-03-13,5256,141.0,0.0,2020-03-11T20:00:00,49.8175,15.472999999999999,,0.0,,,,,,0.0,0.0,,141.0,,,,,,,3,1 days 00:00:00.000000000
Denmark,2020-03-10,4544,262.0,0.0,2020-03-10T17:33:34,56.2639,9.5018,,1.0,Denmark,5792.201999999999,4.523322908973134e-05,0.004523322908973134,0.04523322908973133,0.0,0.0,0.0,261.0,4.506058317717511e-05,0.004506058317717511,0.0450605831771751,0.00017264591255622644,1.726459125562265e-07,1.7264591255622647e-05,13,1 days 00:00:00.000000000
Denmark,2020-03-11,4744,442.0,0.0,2020-03-11T22:13:13,56.2639,9.5018,Denmark,1.0,Denmark,5792.201999999999,7.630949334985209e-05,0.007630949334985209,0.0763094933498521,0.0,0.0,0.0,441.0,7.613684743729586e-05,0.007613684743729586,0.07613684743729586,0.00017264591255622644,1.726459125562265e-07,1.7264591255622647e-05,14,2 days 00:00:00.000000000
Denmark,2020-03-12,4954,615.0,0.0,2020-03-12T09:53:06,56.2639,9.5018,Denmark,1.0,Denmark,5792.201999999999,0.00010617723622207929,0.010617723622207928,0.10617723622207928,0.0,0.0,0.0,614.0,0.00010600459030952303,0.010600459030952305,0.10600459030952304,0.00017264591255622644,1.726459125562265e-07,1.7264591255622647e-05,15,3 days 00:00:00.000000000
Denmark,2020-03-13,5238,801.0,0.0,2020-03-11T20:00:00,56.2639,9.5018,Denmark,1.0,Denmark,5792.201999999999,0.0001382893759575374,0.013828937595753741,0.13828937595753735,0.0,0.0,0.0,800.0,0.00013811673004498118,0.013811673004498115,0.13811673004498115,0.00017264591255622644,1.726459125562265e-07,1.7264591255622647e-05,16,4 days 00:00:00.000000000
Finland,2020-03-13,5294,155.0,0.0,2020-03-11T20:00:00,61.9241,25.7482,,1.0,Finland,5540.72,2.797470364862328e-05,0.002797470364862328,0.027974703648623284,0.0,0.0,0.0,154.0,2.7794221689599907e-05,0.002779422168959991,0.027794221689599902,0.000180481959023376,1.8048195902337602e-07,1.8048195902337603e-05,45,1 days 00:00:00.000000000
France,2020-02-29,2729,100.0,2.0,2020-02-29T19:03:04,,,,12.0,France,65273.511,1.5320150313348396e-06,0.00015320150313348396,0.0015320150313348395,0.02,2.0,3.0640300626696786e-08,88.0,1.3481732275746592e-06,0.00013481732275746593,0.0013481732275746588,0.0001838418037601808,1.838418037601808e-07,1.838418037601808e-05,37,1 days 00:00:00.000000000
France,2020-03-01,2846,130.0,2.0,2020-03-01T20:43:02,47.0,2.0,,12.0,France,65273.511,1.991619540735292e-06,0.00019916195407352914,0.001991619540735292,0.015384615384615384,1.5384615384615383,2.3569462020535995e-08,118.0,1.807777736975111e-06,0.00018077777369751108,0.001807777736975111,0.0001838418037601808,1.838418037601808e-07,1.838418037601808e-05,38,2 days 00:00:00.000000000
France,2020-03-02,2966,191.0,3.0,2020-03-02T20:33:02,47.0,2.0,,12.0,France,65273.511,2.9261487098495438e-06,0.0002926148709849544,0.002926148709849544,0.015706806282722512,1.5706806282722512,2.4063063319395387e-08,179.0,2.742306906089363e-06,0.00027423069060893634,0.0027423069060893627,0.0001838418037601808,1.838418037601808e-07,1.838418037601808e-05,39,3 days 00:00:00.000000000
France,2020-03-03,3107,204.0,4.0,2020-03-03T15:23:03,47.0,2.0,,12.0,France,65273.511,3.125310663923073e-06,0.00031253106639230735,0.003125310663923073,0.0196078431372549,1.96078431372549,3.003951041833019e-08,192.0,2.9414688601628927e-06,0.0002941468860162892,0.0029414688601628928,0.0001838418037601808,1.838418037601808e-07,1.838418037601808e-05,40,4 days 00:00:00.000000000
France,2020-03-04,3256,285.0,4.0,2020-03-04T20:43:02,47.0,2.0,,12.0,France,65273.511,4.366242839304293e-06,0.0004366242839304293,0.004366242839304293,0.014035087719298246,1.4035087719298245,2.1501965352067926e-08,273.0,4.1824010355441115e-06,0.00041824010355441126,0.004182401035544112,0.0001838418037601808,1.838418037601808e-07,1.838418037601808e-05,41,5 days 00:00:00.000000000
France,2020-03-05,3413,377.0,6.0,2020-03-05T15:13:22,47.0,2.0,,12.0,France,65273.511,5.7756966681323445e-06,0.0005775696668132345,0.005775696668132346,0.015915119363395226,1.5915119363395225,2.438220209020965e-08,365.0,5.591854864372165e-06,0.0005591854864372165,0.005591854864372164,0.0001838418037601808,1.838418037601808e-07,1.838418037601808e-05,42,6 days 00:00:00.000000000
France,2020-03-06,3581,653.0,9.0,2020-03-06T20:13:13,47.0,2.0,,12.0,France,65273.511,1.0004058154616505e-05,0.0010004058154616502,0.010004058154616505,0.013782542113323124,1.3782542113323124,2.1115061687616477e-08,641.0,9.820216350856324e-06,0.0009820216350856321,0.009820216350856323,0.0001838418037601808,1.838418037601808e-07,1.838418037601808e-05,43,7 days 00:00:00.000000000
France,2020-03-07,3776,949.0,11.0,2020-03-07T20:33:02,47.0,2.0,,12.0,France,65273.511,1.4538822647367628e-05,0.0014538822647367628,0.014538822647367628,0.011591148577449948,1.1591148577449948,1.7757813851088765e-08,937.0,1.4354980843607447e-05,0.0014354980843607446,0.014354980843607448,0.0001838418037601808,1.838418037601808e-07,1.838418037601808e-05,44,8 days 00:00:00.000000000
France,2020-03-08,3999,1126.0,19.0,2020-03-08T18:03:04,47.0,2.0,,12.0,France,65273.511,1.7250489252830295e-05,0.0017250489252830295,0.017250489252830296,0.016873889875666074,1.6873889875666075,2.5851052926609192e-08,1114.0,1.7066647449070115e-05,0.0017066647449070116,0.017066647449070115,0.0001838418037601808,1.838418037601808e-07,1.838418037601808e-05,45,9 days 00:00:00.000000000
France,2020-03-09,4254,1209.0,19.0,2020-03-09T00:43:03,47.0,2.0,,12.0,France,65273.511,1.852206172883821e-05,0.001852206172883821,0.018522061728838208,0.015715467328370553,1.5715467328370554,2.4076332171515258e-08,1197.0,1.833821992507803e-05,0.0018338219925078032,0.01833821992507803,0.0001838418037601808,1.838418037601808e-07,1.838418037601808e-05,46,10 days 00:00:00.000000000
France,2020-03-10,4517,1784.0,33.0,2020-03-10T18:53:02,47.0,2.0,,12.0,France,65273.511,2.733114815901354e-05,0.002733114815901354,0.02733114815901354,0.018497757847533637,1.8497757847533636,2.833884306841352e-08,1772.0,2.714730635525336e-05,0.0027147306355253358,0.02714730635525336,0.0001838418037601808,1.838418037601808e-07,1.838418037601808e-05,47,11 days 00:00:00.000000000
France,2020-03-11,4723,2281.0,48.0,2020-03-11T22:53:03,46.2276,2.2137,France,12.0,France,65273.511,3.4945262864747694e-05,0.0034945262864747697,0.034945262864747695,0.02104340201665936,2.104340201665936,3.223880819994402e-08,2269.0,3.476142106098751e-05,0.003476142106098751,0.03476142106098752,0.0001838418037601808,1.838418037601808e-07,1.838418037601808e-05,48,12 days 00:00:00.000000000
France,2020-03-12,4939,2281.0,48.0,2020-03-11T22:53:03,46.2276,2.2137,France,12.0,France,65273.511,3.4945262864747694e-05,0.0034945262864747697,0.034945262864747695,0.02104340201665936,2.104340201665936,3.223880819994402e-08,2269.0,3.476142106098751e-05,0.003476142106098751,0.03476142106098752,0.0001838418037601808,1.838418037601808e-07,1.838418037601808e-05,49,13 days 00:00:00.000000000
France,2020-03-13,5232,3661.0,79.0,2020-03-11T20:00:00,46.2276,2.2137,France,12.0,France,65273.511,5.6087070297168484e-05,0.005608707029716848,0.05608707029716848,0.02157880360557225,2.157880360557225,3.3059051481959125e-08,3649.0,5.59032284934083e-05,0.0055903228493408294,0.0559032284934083,0.0001838418037601808,1.838418037601808e-07,1.838418037601808e-05,50,14 days 00:00:00.000000000
Germany,2020-03-01,2847,130.0,0.0,2020-03-01T23:23:02,51.0,9.0,,16.0,Germany,83783.942,1.5516099731855542e-06,0.0001551609973185554,0.0015516099731855539,0.0,0.0,0.0,114.0,1.360642591870409e-06,0.00013606425918704087,0.0013606425918704088,0.0001909673813151451,1.9096738131514512e-07,1.909673813151451e-05,34,1 days 00:00:00.000000000
Germany,2020-03-02,2969,159.0,0.0,2020-03-02T20:33:02,51.0,9.0,,16.0,Germany,83783.942,1.8977383518192542e-06,0.00018977383518192545,0.0018977383518192547,0.0,0.0,0.0,143.0,1.706770970504109e-06,0.0001706770970504109,0.0017067709705041096,0.0001909673813151451,1.9096738131514512e-07,1.909673813151451e-05,35,2 days 00:00:00.000000000
Germany,2020-03-03,3108,196.0,0.0,2020-03-03T20:03:06,51.0,9.0,,16.0,Germany,83783.942,2.3393504211105273e-06,0.00023393504211105268,0.0023393504211105275,0.0,0.0,0.0,180.0,2.1483830397953818e-06,0.00021483830397953823,0.0021483830397953825,0.0001909673813151451,1.9096738131514512e-07,1.909673813151451e-05,36,3 days 00:00:00.000000000
Germany,2020-03-04,3257,262.0,0.0,2020-03-04T19:33:03,51.0,9.0,,16.0,Germany,83783.942,3.1270908690355007e-06,0.00031270908690355016,0.003127090869035501,0.0,0.0,0.0,246.0,2.9361234877203565e-06,0.0002936123487720356,0.002936123487720356,0.0001909673813151451,1.9096738131514512e-07,1.909673813151451e-05,37,4 days 00:00:00.000000000
Germany,2020-03-05,3410,482.0,0.0,2020-03-05T17:43:03,51.0,9.0,,16.0,Germany,83783.942,5.752892362118746e-06,0.0005752892362118746,0.005752892362118746,0.0,0.0,0.0,466.0,5.561924980803601e-06,0.0005561924980803601,0.005561924980803601,0.0001909673813151451,1.9096738131514512e-07,1.909673813151451e-05,38,5 days 00:00:00.000000000
Germany,2020-03-06,3580,670.0,0.0,2020-03-06T17:53:03,51.0,9.0,,17.0,Germany,83783.942,7.996759092571701e-06,0.0007996759092571701,0.007996759092571701,0.0,0.0,0.0,653.0,7.793856249924359e-06,0.0007793856249924358,0.007793856249924359,0.00020290284264734166,2.0290284264734168e-07,2.0290284264734165e-05,39,6 days 00:00:00.000000000
Germany,2020-03-07,3778,799.0,0.0,2020-03-07T17:43:05,51.0,9.0,,18.0,Germany,83783.942,9.536433604425058e-06,0.0009536433604425057,0.009536433604425059,0.0,0.0,0.0,781.0,9.32159530044552e-06,0.000932159530044552,0.009321595300445521,0.00021483830397953823,2.1483830397953825e-07,2.1483830397953824e-05,40,7 days 00:00:00.000000000
Germany,2020-03-08,4000,1040.0,0.0,2020-03-08T21:03:03,51.0,9.0,,18.0,Germany,83783.942,1.2412879785484433e-05,0.0012412879785484432,0.012412879785484431,0.0,0.0,0.0,1022.0,1.2198041481504893e-05,0.0012198041481504892,0.012198041481504893,0.00021483830397953823,2.1483830397953825e-07,2.1483830397953824e-05,41,8 days 00:00:00.000000000
