,date,country,Confirmed,Deaths,Recovered,name,pop2020,PercentOfPopulationConfirmedDecimal,PercentOfPopulationConfirmed,MortalityDecimal,MortalityPercent,active,PercentOfPopulationActiveDecimal,PercentOfPopulationActive,PercentOfPopulationRecoveredDecimal,PercentOfPopulationRecovered
122,2020-01-30,Canada,3.0,0.0,0.0,Canada,37742.154,7.948671927945606e-08,7.948671927945607e-06,0.0,0.0,3.0,7.948671927945606e-08,7.948671927945607e-06,0.0,0.0
123,2020-01-30,Finland,1.0,0.0,0.0,Finland,5540.72,1.8048195902337602e-07,1.8048195902337603e-05,0.0,0.0,1.0,1.8048195902337602e-07,1.8048195902337603e-05,0.0,0.0
124,2020-01-30,France,5.0,0.0,0.0,France,65273.511,7.660075156674198e-08,7.660075156674198e-06,0.0,0.0,5.0,7.660075156674198e-08,7.660075156674198e-06,0.0,0.0
125,2020-01-30,Germany,4.0,0.0,0.0,Germany,83783.942,4.774184532878627e-08,4.7741845328786275e-06,0.0,0.0,4.0,4.774184532878627e-08,4.7741845328786275e-06,0.0,0.0
126,2020-01-30,Hong Kong,10.0,0.0,0.0,Hong Kong,7496.981,1.333870260575557e-06,0.0001333870260575557,0.0,0.0,10.0,1.333870260575557e-06,0.0001333870260575557,0.0,0.0
127,2020-01-30,India,1.0,0.0,0.0,India,1380004.385,7.246353786042499e-10,7.246353786042498e-08,0.0,0.0,1.0,7.246353786042499e-10,7.246353786042498e-08,0.0,0.0
128,2020-01-30,Japan,11.0,0.0,1.0,Japan,126476.461,8.697270553767314e-08,8.697270553767314e-06,0.0,0.0,10.0,7.90660959433392e-08,8.697270553767314e-06,7.906609594333921e-09,7.906609594333921e-07
129,2020-01-30,Macau,7.0,0.0,0.0,Macau,649.335,1.0780259804261282e-05,0.0010780259804261281,0.0,0.0,7.0,1.0780259804261282e-05,0.0010780259804261281,0.0,0.0
130,2020-01-30,Mainland China,8124.0,171.0,135.0,Mainland China,1439323.776,5.644317238041651e-06,0.000564431723804165,0.021048744460856722,2.104874446085672,7989.0,5.550523192357798e-06,0.000564431723804165,9.379404568385314e-08,9.379404568385314e-06
131,2020-01-30,Malaysia,8.0,0.0,0.0,Malaysia,32365.999,2.4717296691506417e-07,2.4717296691506416e-05,0.0,0.0,8.0,2.4717296691506417e-07,2.4717296691506416e-05,0.0,0.0
132,2020-01-30,Nepal,1.0,0.0,0.0,Nepal,29136.808,3.4320849421803517e-08,3.4320849421803515e-06,0.0,0.0,1.0,3.4320849421803517e-08,3.4320849421803515e-06,0.0,0.0
133,2020-01-30,Philippines,1.0,0.0,0.0,Philippines,109581.078,9.125663100339275e-09,9.125663100339275e-07,0.0,0.0,1.0,9.125663100339275e-09,9.125663100339275e-07,0.0,0.0
134,2020-01-30,Singapore,10.0,0.0,0.0,Singapore,5850.342,1.7093017809898977e-06,0.00017093017809898978,0.0,0.0,10.0,1.7093017809898977e-06,0.00017093017809898978,0.0,0.0
135,2020-01-30,South Korea,4.0,0.0,0.0,South Korea,51269.185,7.80195745261018e-08,7.80195745261018e-06,0.0,0.0,4.0,7.80195745261018e-08,7.80195745261018e-06,0.0,0.0
136,2020-01-30,Sri Lanka,1.0,0.0,0.0,Sri Lanka,21413.249,4.6700059388465526e-08,4.670005938846553e-06,0.0,0.0,1.0,4.6700059388465526e-08,4.670005938846553e-06,0.0,0.0
137,2020-01-30,Taiwan,9.0,0.0,0.0,Taiwan,23816.775,3.7788491514909133e-07,3.7788491514909134e-05,0.0,0.0,9.0,3.7788491514909133e-07,3.7788491514909134e-05,0.0,0.0
138,2020-01-30,Thailand,14.0,0.0,5.0,Thailand,69799.978,2.005731291204705e-07,2.005731291204705e-05,0.0,0.0,9.0,1.2893986872030246e-07,2.005731291204705e-05,7.163326040016803e-08,7.163326040016803e-06
139,2020-01-30,US,5.0,0.0,0.0,US,331002.651,1.5105619199406353e-08,1.5105619199406354e-06,0.0,0.0,5.0,1.5105619199406353e-08,1.5105619199406354e-06,0.0,0.0
140,2020-01-30,United Arab Emirates,4.0,0.0,0.0,United Arab Emirates,9890.402,4.044324993058927e-07,4.044324993058927e-05,0.0,0.0,4.0,4.044324993058927e-07,4.044324993058927e-05,0.0,0.0
141,2020-01-30,Vietnam,2.0,0.0,0.0,Vietnam,97338.579,2.0546837857577518e-08,2.054683785757752e-06,0.0,0.0,2.0,2.0546837857577518e-08,2.054683785757752e-06,0.0,0.0
142,2020-01-31,Australia,9.0,0.0,2.0,Australia,25499.884,3.529427820142241e-07,3.529427820142241e-05,0.0,0.0,7.0,2.7451105267772985e-07,3.529427820142241e-05,7.843172933649423e-08,7.843172933649423e-06
143,2020-01-31,Cambodia,1.0,0.0,0.0,Cambodia,16718.965,5.981231493695932e-08,5.981231493695932e-06,0.0,0.0,1.0,5.981231493695932e-08,5.981231493695932e-06,0.0,0.0
144,2020-01-31,Canada,3.0,0.0,0.0,Canada,37742.154,7.948671927945606e-08,7.948671927945607e-06,0.0,0.0,3.0,7.948671927945606e-08,7.948671927945607e-06,0.0,0.0
145,2020-01-31,Finland,1.0,0.0,0.0,Finland,5540.72,1.8048195902337602e-07,1.8048195902337603e-05,0.0,0.0,1.0,1.8048195902337602e-07,1.8048195902337603e-05,0.0,0.0
146,2020-01-31,France,5.0,0.0,0.0,France,65273.511,7.660075156674198e-08,7.660075156674198e-06,0.0,0.0,5.0,7.660075156674198e-08,7.660075156674198e-06,0.0,0.0
147,2020-01-31,Germany,5.0,0.0,0.0,Germany,83783.942,5.967730666098285e-08,5.967730666098284e-06,0.0,0.0,5.0,5.967730666098285e-08,5.967730666098284e-06,0.0,0.0
148,2020-01-31,Hong Kong,12.0,0.0,0.0,Hong Kong,7496.981,1.6006443126906683e-06,0.00016006443126906684,0.0,0.0,12.0,1.6006443126906683e-06,0.00016006443126906684,0.0,0.0
149,2020-01-31,India,1.0,0.0,0.0,India,1380004.385,7.246353786042499e-10,7.246353786042498e-08,0.0,0.0,1.0,7.246353786042499e-10,7.246353786042498e-08,0.0,0.0
150,2020-01-31,Italy,2.0,0.0,0.0,Italy,60461.826,3.307872309380798e-08,3.307872309380798e-06,0.0,0.0,2.0,3.307872309380798e-08,3.307872309380798e-06,0.0,0.0
151,2020-01-31,Japan,15.0,0.0,1.0,Japan,126476.461,1.1859914391500881e-07,1.1859914391500881e-05,0.0,0.0,14.0,1.106925343206749e-07,1.1859914391500881e-05,7.906609594333921e-09,7.906609594333921e-07
152,2020-01-31,Macau,7.0,0.0,0.0,Macau,649.335,1.0780259804261282e-05,0.0010780259804261281,0.0,0.0,7.0,1.0780259804261282e-05,0.0010780259804261281,0.0,0.0
153,2020-01-31,Mainland China,9783.0,213.0,214.0,Mainland China,1439323.776,6.796941843889891e-06,0.0006796941843889891,0.02177246243483594,2.177246243483594,9569.0,6.648260912213264e-06,0.0006796941843889891,1.4868093167662646e-07,1.4868093167662645e-05
154,2020-01-31,Malaysia,8.0,0.0,0.0,Malaysia,32365.999,2.4717296691506417e-07,2.4717296691506416e-05,0.0,0.0,8.0,2.4717296691506417e-07,2.4717296691506416e-05,0.0,0.0
155,2020-01-31,Nepal,1.0,0.0,0.0,Nepal,29136.808,3.4320849421803517e-08,3.4320849421803515e-06,0.0,0.0,1.0,3.4320849421803517e-08,3.4320849421803515e-06,0.0,0.0
156,2020-01-31,Philippines,1.0,0.0,0.0,Philippines,109581.078,9.125663100339275e-09,9.125663100339275e-07,0.0,0.0,1.0,9.125663100339275e-09,9.125663100339275e-07,0.0,0.0
157,2020-01-31,Russia,2.0,0.0,0.0,Russia,145934.462,1.3704782082247304e-08,1.3704782082247303e-06,0.0,0.0,2.0,1.3704782082247304e-08,1.3704782082247303e-06,0.0,0.0
158,2020-01-31,Singapore,13.0,0.0,0.0,Singapore,5850.342,2.222092315286867e-06,0.00022220923152868667,0.0,0.0,13.0,2.222092315286867e-06,0.00022220923152868667,0.0,0.0
159,2020-01-31,South Korea,11.0,0.0,0.0,South Korea,51269.185,2.145538299467799e-07,2.1455382994677992e-05,0.0,0.0,11.0,2.145538299467799e-07,2.1455382994677992e-05,0.0,0.0
160,2020-01-31,Sri Lanka,1.0,0.0,0.0,Sri Lanka,21413.249,4.6700059388465526e-08,4.670005938846553e-06,0.0,0.0,1.0,4.6700059388465526e-08,4.670005938846553e-06,0.0,0.0
161,2020-01-31,Sweden,1.0,0.0,0.0,Sweden,10099.265,9.901710669043737e-08,9.901710669043737e-06,0.0,0.0,1.0,9.901710669043737e-08,9.901710669043737e-06,0.0,0.0
162,2020-01-31,Taiwan,10.0,0.0,0.0,Taiwan,23816.775,4.198721279434348e-07,4.198721279434348e-05,0.0,0.0,10.0,4.198721279434348e-07,4.198721279434348e-05,0.0,0.0
163,2020-01-31,Thailand,19.0,0.0,5.0,Thailand,69799.978,2.7220638952063855e-07,2.7220638952063856e-05,0.0,0.0,14.0,2.005731291204705e-07,2.7220638952063856e-05,7.163326040016803e-08,7.163326040016803e-06
164,2020-01-31,UK,2.0,0.0,0.0,,,,,0.0,0.0,2.0,,,,
165,2020-01-31,US,6.0,0.0,0.0,US,331002.651,1.8126743039287623e-08,1.8126743039287624e-06,0.0,0.0,6.0,1.8126743039287623e-08,1.8126743039287624e-06,0.0,0.0
166,2020-01-31,United Arab Emirates,4.0,0.0,0.0,United Arab Emirates,9890.402,4.044324993058927e-07,4.044324993058927e-05,0.0,0.0,4.0,4.044324993058927e-07,4.044324993058927e-05,0.0,0.0
167,2020-01-31,Vietnam,2.0,0.0,0.0,Vietnam,97338.579,2.0546837857577518e-08,2.054683785757752e-06,0.0,0.0,2.0,2.0546837857577518e-08,2.054683785757752e-06,0.0,0.0
168,2020-02-01,Australia,12.0,0.0,2.0,Australia,25499.884,4.705903760189654e-07,4.705903760189654e-05,0.0,0.0,10.0,3.9215864668247117e-07,4.705903760189654e-05,7.843172933649423e-08,7.843172933649423e-06
169,2020-02-01,Cambodia,1.0,0.0,0.0,Cambodia,16718.965,5.981231493695932e-08,5.981231493695932e-06,0.0,0.0,1.0,5.981231493695932e-08,5.981231493695932e-06,0.0,0.0
170,2020-02-01,Canada,4.0,0.0,0.0,Canada,37742.154,1.0598229237260809e-07,1.0598229237260809e-05,0.0,0.0,4.0,1.0598229237260809e-07,1.0598229237260809e-05,0.0,0.0
171,2020-02-01,Finland,1.0,0.0,0.0,Finland,5540.72,1.8048195902337602e-07,1.8048195902337603e-05,0.0,0.0,1.0,1.8048195902337602e-07,1.8048195902337603e-05,0.0,0.0
172,2020-02-01,France,6.0,0.0,0.0,France,65273.511,9.192090188009038e-08,9.192090188009038e-06,0.0,0.0,6.0,9.192090188009038e-08,9.192090188009038e-06,0.0,0.0
173,2020-02-01,Germany,8.0,0.0,0.0,Germany,83783.942,9.548369065757255e-08,9.548369065757255e-06,0.0,0.0,8.0,9.548369065757255e-08,9.548369065757255e-06,0.0,0.0
174,2020-02-01,Hong Kong,13.0,0.0,0.0,Hong Kong,7496.981,1.734031338748224e-06,0.0001734031338748224,0.0,0.0,13.0,1.734031338748224e-06,0.0001734031338748224,0.0,0.0
175,2020-02-01,India,1.0,0.0,0.0,India,1380004.385,7.246353786042499e-10,7.246353786042498e-08,0.0,0.0,1.0,7.246353786042499e-10,7.246353786042498e-08,0.0,0.0
176,2020-02-01,Italy,2.0,0.0,0.0,Italy,60461.826,3.307872309380798e-08,3.307872309380798e-06,0.0,0.0,2.0,3.307872309380798e-08,3.307872309380798e-06,0.0,0.0
177,2020-02-01,Japan,20.0,0.0,1.0,Japan,126476.461,1.581321918866784e-07,1.5813219188667842e-05,0.0,0.0,19.0,1.502255822923445e-07,1.5813219188667842e-05,7.906609594333921e-09,7.906609594333921e-07
178,2020-02-01,Macau,7.0,0.0,0.0,Macau,649.335,1.0780259804261282e-05,0.0010780259804261281,0.0,0.0,7.0,1.0780259804261282e-05,0.0010780259804261281,0.0,0.0
179,2020-02-01,Mainland China,11871.0,259.0,275.0,Mainland China,1439323.776,8.247623083800153e-06,0.0008247623083800153,0.021817875494903546,2.1817875494903545,11596.0,8.0565611388886e-06,0.0008247623083800153,1.910619449115527e-07,1.910619449115527e-05
180,2020-02-01,Malaysia,8.0,0.0,0.0,Malaysia,32365.999,2.4717296691506417e-07,2.4717296691506416e-05,0.0,0.0,8.0,2.4717296691506417e-07,2.4717296691506416e-05,0.0,0.0
181,2020-02-01,Nepal,1.0,0.0,0.0,Nepal,29136.808,3.4320849421803517e-08,3.4320849421803515e-06,0.0,0.0,1.0,3.4320849421803517e-08,3.4320849421803515e-06,0.0,0.0
182,2020-02-01,Philippines,1.0,0.0,0.0,Philippines,109581.078,9.125663100339275e-09,9.125663100339275e-07,0.0,0.0,1.0,9.125663100339275e-09,9.125663100339275e-07,0.0,0.0
183,2020-02-01,Russia,2.0,0.0,0.0,Russia,145934.462,1.3704782082247304e-08,1.3704782082247303e-06,0.0,0.0,2.0,1.3704782082247304e-08,1.3704782082247303e-06,0.0,0.0
184,2020-02-01,Singapore,16.0,0.0,0.0,Singapore,5850.342,2.7348828495838363e-06,0.0002734882849583836,0.0,0.0,16.0,2.7348828495838363e-06,0.0002734882849583836,0.0,0.0
185,2020-02-01,South Korea,12.0,0.0,0.0,South Korea,51269.185,2.3405872357830536e-07,2.3405872357830535e-05,0.0,0.0,12.0,2.3405872357830536e-07,2.3405872357830535e-05,0.0,0.0
186,2020-02-01,Spain,1.0,0.0,0.0,Spain,46754.778,2.1388188390072132e-08,2.1388188390072133e-06,0.0,0.0,1.0,2.1388188390072132e-08,2.1388188390072133e-06,0.0,0.0
187,2020-02-01,Sri Lanka,1.0,0.0,0.0,Sri Lanka,21413.249,4.6700059388465526e-08,4.670005938846553e-06,0.0,0.0,1.0,4.6700059388465526e-08,4.670005938846553e-06,0.0,0.0
188,2020-02-01,Sweden,1.0,0.0,0.0,Sweden,10099.265,9.901710669043737e-08,9.901710669043737e-06,0.0,0.0,1.0,9.901710669043737e-08,9.901710669043737e-06,0.0,0.0
189,2020-02-01,Taiwan,10.0,0.0,0.0,Taiwan,23816.775,4.198721279434348e-07,4.198721279434348e-05,0.0,0.0,10.0,4.198721279434348e-07,4.198721279434348e-05,0.0,0.0
190,2020-02-01,Thailand,19.0,0.0,5.0,Thailand,69799.978,2.7220638952063855e-07,2.7220638952063856e-05,0.0,0.0,14.0,2.005731291204705e-07,2.7220638952063856e-05,7.163326040016803e-08,7.163326040016803e-06
191,2020-02-01,UK,2.0,0.0,0.0,,,,,0.0,0.0,2.0,,,,
192,2020-02-01,US,8.0,0.0,0.0,US,331002.651,2.4168990719050163e-08,2.4168990719050164e-06,0.0,0.0,8.0,2.4168990719050163e-08,2.4168990719050164e-06,0.0,0.0
193,2020-02-01,United Arab Emirates,4.0,0.0,0.0,United Arab Emirates,9890.402,4.044324993058927e-07,4.044324993058927e-05,0.0,0.0,4.0,4.044324993058927e-07,4.044324993058927e-05,0.0,0.0
194,2020-02-01,Vietnam,6.0,0.0,1.0,Vietnam,97338.579,6.164051357273256e-08,6.164051357273256e-06,0.0,0.0,5.0,5.13670946439438e-08,6.164051357273256e-06,1.0273418928788759e-08,1.027341892878876e-06
195,2020-02-02,Australia,12.0,0.0,2.0,Australia,25499.884,4.705903760189654e-07,4.705903760189654e-05,0.0,0.0,10.0,3.9215864668247117e-07,4.705903760189654e-05,7.843172933649423e-08,7.843172933649423e-06
196,2020-02-02,Cambodia,1.0,0.0,0.0,Cambodia,16718.965,5.981231493695932e-08,5.981231493695932e-06,0.0,0.0,1.0,5.981231493695932e-08,5.981231493695932e-06,0.0,0.0
197,2020-02-02,Canada,4.0,0.0,0.0,Canada,37742.154,1.0598229237260809e-07,1.0598229237260809e-05,0.0,0.0,4.0,1.0598229237260809e-07,1.0598229237260809e-05,0.0,0.0
198,2020-02-02,Finland,1.0,0.0,0.0,Finland,5540.72,1.8048195902337602e-07,1.8048195902337603e-05,0.0,0.0,1.0,1.8048195902337602e-07,1.8048195902337603e-05,0.0,0.0
199,2020-02-02,France,6.0,0.0,0.0,France,65273.511,9.192090188009038e-08,9.192090188009038e-06,0.0,0.0,6.0,9.192090188009038e-08,9.192090188009038e-06,0.0,0.0
200,2020-02-02,Germany,10.0,0.0,0.0,Germany,83783.942,1.193546133219657e-07,1.1935461332196569e-05,0.0,0.0,10.0,1.193546133219657e-07,1.1935461332196569e-05,0.0,0.0
201,2020-02-02,Hong Kong,15.0,0.0,0.0,Hong Kong,7496.981,2.0008053908633356e-06,0.00020008053908633357,0.0,0.0,15.0,2.0008053908633356e-06,0.00020008053908633357,0.0,0.0
202,2020-02-02,India,2.0,0.0,0.0,India,1380004.385,1.4492707572084997e-09,1.4492707572084996e-07,0.0,0.0,2.0,1.4492707572084997e-09,1.4492707572084996e-07,0.0,0.0
203,2020-02-02,Italy,2.0,0.0,0.0,Italy,60461.826,3.307872309380798e-08,3.307872309380798e-06,0.0,0.0,2.0,3.307872309380798e-08,3.307872309380798e-06,0.0,0.0
204,2020-02-02,Japan,20.0,0.0,1.0,Japan,126476.461,1.581321918866784e-07,1.5813219188667842e-05,0.0,0.0,19.0,1.502255822923445e-07,1.5813219188667842e-05,7.906609594333921e-09,7.906609594333921e-07
205,2020-02-02,Macau,8.0,0.0,0.0,Macau,649.335,1.2320296919155752e-05,0.0012320296919155751,0.0,0.0,8.0,1.2320296919155752e-05,0.0012320296919155751,0.0,0.0
206,2020-02-02,Mainland China,16607.0,361.0,463.0,Mainland China,1439323.776,1.1538057160531474e-05,0.0011538057160531475,0.0217378214006142,2.17378214006142,16144.0,1.1216378322371297e-05,0.0011538057160531475,3.216788381601778e-07,3.216788381601778e-05
207,2020-02-02,Malaysia,8.0,0.0,0.0,Malaysia,32365.999,2.4717296691506417e-07,2.4717296691506416e-05,0.0,0.0,8.0,2.4717296691506417e-07,2.4717296691506416e-05,0.0,0.0
208,2020-02-02,Nepal,1.0,0.0,0.0,Nepal,29136.808,3.4320849421803517e-08,3.4320849421803515e-06,0.0,0.0,1.0,3.4320849421803517e-08,3.4320849421803515e-06,0.0,0.0
209,2020-02-02,Philippines,2.0,1.0,0.0,Philippines,109581.078,1.825132620067855e-08,1.825132620067855e-06,0.5,50.0,2.0,1.825132620067855e-08,1.825132620067855e-06,0.0,0.0
210,2020-02-02,Russia,2.0,0.0,0.0,Russia,145934.462,1.3704782082247304e-08,1.3704782082247303e-06,0.0,0.0,2.0,1.3704782082247304e-08,1.3704782082247303e-06,0.0,0.0
211,2020-02-02,Singapore,18.0,0.0,0.0,Singapore,5850.342,3.0767432057818157e-06,0.0003076743205781816,0.0,0.0,18.0,3.0767432057818157e-06,0.0003076743205781816,0.0,0.0
212,2020-02-02,South Korea,15.0,0.0,0.0,South Korea,51269.185,2.925734044728817e-07,2.925734044728817e-05,0.0,0.0,15.0,2.925734044728817e-07,2.925734044728817e-05,0.0,0.0
213,2020-02-02,Spain,1.0,0.0,0.0,Spain,46754.778,2.1388188390072132e-08,2.1388188390072133e-06,0.0,0.0,1.0,2.1388188390072132e-08,2.1388188390072133e-06,0.0,0.0
214,2020-02-02,Sri Lanka,1.0,0.0,0.0,Sri Lanka,21413.249,4.6700059388465526e-08,4.670005938846553e-06,0.0,0.0,1.0,4.6700059388465526e-08,4.670005938846553e-06,0.0,0.0
215,2020-02-02,Sweden,1.0,0.0,0.0,Sweden,10099.265,9.901710669043737e-08,9.901710669043737e-06,0.0,0.0,1.0,9.901710669043737e-08,9.901710669043737e-06,0.0,0.0
216,2020-02-02,Taiwan,10.0,0.0,0.0,Taiwan,23816.775,4.198721279434348e-07,4.198721279434348e-05,0.0,0.0,10.0,4.198721279434348e-07,4.198721279434348e-05,0.0,0.0
217,2020-02-02,Thailand,19.0,0.0,5.0,Thailand,69799.978,2.7220638952063855e-07,2.7220638952063856e-05,0.0,0.0,14.0,2.005731291204705e-07,2.7220638952063856e-05,7.163326040016803e-08,7.163326040016803e-06
218,2020-02-02,UK,2.0,0.0,0.0,,,,,0.0,0.0,2.0,,,,
219,2020-02-02,US,8.0,0.0,0.0,US,331002.651,2.4168990719050163e-08,2.4168990719050164e-06,0.0,0.0,8.0,2.4168990719050163e-08,2.4168990719050164e-06,0.0,0.0
220,2020-02-02,United Arab Emirates,5.0,0.0,0.0,United Arab Emirates,9890.402,5.055406241323659e-07,5.055406241323659e-05,0.0,0.0,5.0,5.055406241323659e-07,5.055406241323659e-05,0.0,0.0
221,2020-02-02,Vietnam,6.0,0.0,1.0,Vietnam,97338.579,6.164051357273256e-08,6.164051357273256e-06,0.0,0.0,5.0,5.13670946439438e-08,6.164051357273256e-06,1.0273418928788759e-08,1.027341892878876e-06
222,2020-02-03,Australia,12.0,0.0,2.0,Australia,25499.884,4.705903760189654e-07,4.705903760189654e-05,0.0,0.0,10.0,3.9215864668247117e-07,4.705903760189654e-05,7.843172933649423e-08,7.843172933649423e-06
223,2020-02-03,Cambodia,1.0,0.0,0.0,Cambodia,16718.965,5.981231493695932e-08,5.981231493695932e-06,0.0,0.0,1.0,5.981231493695932e-08,5.981231493695932e-06,0.0,0.0
224,2020-02-03,Canada,4.0,0.0,0.0,Canada,37742.154,1.0598229237260809e-07,1.0598229237260809e-05,0.0,0.0,4.0,1.0598229237260809e-07,1.0598229237260809e-05,0.0,0.0
225,2020-02-03,Finland,1.0,0.0,0.0,Finland,5540.72,1.8048195902337602e-07,1.8048195902337603e-05,0.0,0.0,1.0,1.8048195902337602e-07,1.8048195902337603e-05,0.0,0.0
226,2020-02-03,France,6.0,0.0,0.0,France,65273.511,9.192090188009038e-08,9.192090188009038e-06,0.0,0.0,6.0,9.192090188009038e-08,9.192090188009038e-06,0.0,0.0
227,2020-02-03,Germany,12.0,0.0,0.0,Germany,83783.942,1.4322553598635882e-07,1.4322553598635882e-05,0.0,0.0,12.0,1.4322553598635882e-07,1.4322553598635882e-05,0.0,0.0
228,2020-02-03,Hong Kong,15.0,0.0,0.0,Hong Kong,7496.981,2.0008053908633356e-06,0.00020008053908633357,0.0,0.0,15.0,2.0008053908633356e-06,0.00020008053908633357,0.0,0.0
229,2020-02-03,India,3.0,0.0,0.0,India,1380004.385,2.1739061358127495e-09,2.1739061358127495e-07,0.0,0.0,3.0,2.1739061358127495e-09,2.1739061358127495e-07,0.0,0.0
230,2020-02-03,Italy,2.0,0.0,0.0,Italy,60461.826,3.307872309380798e-08,3.307872309380798e-06,0.0,0.0,2.0,3.307872309380798e-08,3.307872309380798e-06,0.0,0.0
231,2020-02-03,Japan,20.0,0.0,1.0,Japan,126476.461,1.581321918866784e-07,1.5813219188667842e-05,0.0,0.0,19.0,1.502255822923445e-07,1.5813219188667842e-05,7.906609594333921e-09,7.906609594333921e-07
232,2020-02-03,Macau,8.0,0.0,0.0,Macau,649.335,1.2320296919155752e-05,0.0012320296919155751,0.0,0.0,8.0,1.2320296919155752e-05,0.0012320296919155751,0.0,0.0
233,2020-02-03,Mainland China,19693.0,425.0,614.0,Mainland China,1439323.776,1.368211956779348e-05,0.001368211956779348,0.0215812725333875,2.15812725333875,19079.0,1.325553035260914e-05,0.001368211956779348,4.2658921518433943e-07,4.2658921518433945e-05
234,2020-02-03,Malaysia,8.0,0.0,0.0,Malaysia,32365.999,2.4717296691506417e-07,2.4717296691506416e-05,0.0,0.0,8.0,2.4717296691506417e-07,2.4717296691506416e-05,0.0,0.0
235,2020-02-03,Nepal,1.0,0.0,0.0,Nepal,29136.808,3.4320849421803517e-08,3.4320849421803515e-06,0.0,0.0,1.0,3.4320849421803517e-08,3.4320849421803515e-06,0.0,0.0
236,2020-02-03,Philippines,2.0,1.0,0.0,Philippines,109581.078,1.825132620067855e-08,1.825132620067855e-06,0.5,50.0,2.0,1.825132620067855e-08,1.825132620067855e-06,0.0,0.0
237,2020-02-03,Russia,2.0,0.0,0.0,Russia,145934.462,1.3704782082247304e-08,1.3704782082247303e-06,0.0,0.0,2.0,1.3704782082247304e-08,1.3704782082247303e-06,0.0,0.0
238,2020-02-03,Singapore,18.0,0.0,0.0,Singapore,5850.342,3.0767432057818157e-06,0.0003076743205781816,0.0,0.0,18.0,3.0767432057818157e-06,0.0003076743205781816,0.0,0.0
239,2020-02-03,South Korea,15.0,0.0,0.0,South Korea,51269.185,2.925734044728817e-07,2.925734044728817e-05,0.0,0.0,15.0,2.925734044728817e-07,2.925734044728817e-05,0.0,0.0
240,2020-02-03,Spain,1.0,0.0,0.0,Spain,46754.778,2.1388188390072132e-08,2.1388188390072133e-06,0.0,0.0,1.0,2.1388188390072132e-08,2.1388188390072133e-06,0.0,0.0
241,2020-02-03,Sri Lanka,1.0,0.0,0.0,Sri Lanka,21413.249,4.6700059388465526e-08,4.670005938846553e-06,0.0,0.0,1.0,4.6700059388465526e-08,4.670005938846553e-06,0.0,0.0
242,2020-02-03,Sweden,1.0,0.0,0.0,Sweden,10099.265,9.901710669043737e-08,9.901710669043737e-06,0.0,0.0,1.0,9.901710669043737e-08,9.901710669043737e-06,0.0,0.0
243,2020-02-03,Taiwan,10.0,0.0,0.0,Taiwan,23816.775,4.198721279434348e-07,4.198721279434348e-05,0.0,0.0,10.0,4.198721279434348e-07,4.198721279434348e-05,0.0,0.0
244,2020-02-03,Thailand,19.0,0.0,5.0,Thailand,69799.978,2.7220638952063855e-07,2.7220638952063856e-05,0.0,0.0,14.0,2.005731291204705e-07,2.7220638952063856e-05,7.163326040016803e-08,7.163326040016803e-06
245,2020-02-03,UK,2.0,0.0,0.0,,,,,0.0,0.0,2.0,,,,
246,2020-02-03,US,11.0,0.0,0.0,US,331002.651,3.3232362238693976e-08,3.3232362238693976e-06,0.0,0.0,11.0,3.3232362238693976e-08,3.3232362238693976e-06,0.0,0.0
247,2020-02-03,United Arab Emirates,5.0,0.0,0.0,United Arab Emirates,9890.402,5.055406241323659e-07,5.055406241323659e-05,0.0,0.0,5.0,5.055406241323659e-07,5.055406241323659e-05,0.0,0.0
248,2020-02-03,Vietnam,8.0,0.0,1.0,Vietnam,97338.579,8.218735143031007e-08,8.218735143031007e-06,0.0,0.0,7.0,7.191393250152131e-08,8.218735143031007e-06,1.0273418928788759e-08,1.027341892878876e-06
249,2020-02-04,Australia,13.0,0.0,2.0,Australia,25499.884,5.098062406872125e-07,5.098062406872125e-05,0.0,0.0,11.0,4.313745113507183e-07,5.098062406872125e-05,7.843172933649423e-08,7.843172933649423e-06
250,2020-02-04,Belgium,1.0,0.0,0.0,Belgium,11589.623,8.628408361514434e-08,8.628408361514435e-06,0.0,0.0,1.0,8.628408361514434e-08,8.628408361514435e-06,0.0,0.0
251,2020-02-04,Cambodia,1.0,0.0,0.0,Cambodia,16718.965,5.981231493695932e-08,5.981231493695932e-06,0.0,0.0,1.0,5.981231493695932e-08,5.981231493695932e-06,0.0,0.0
252,2020-02-04,Canada,4.0,0.0,0.0,Canada,37742.154,1.0598229237260809e-07,1.0598229237260809e-05,0.0,0.0,4.0,1.0598229237260809e-07,1.0598229237260809e-05,0.0,0.0
253,2020-02-04,Finland,1.0,0.0,0.0,Finland,5540.72,1.8048195902337602e-07,1.8048195902337603e-05,0.0,0.0,1.0,1.8048195902337602e-07,1.8048195902337603e-05,0.0,0.0
254,2020-02-04,France,6.0,0.0,0.0,France,65273.511,9.192090188009038e-08,9.192090188009038e-06,0.0,0.0,6.0,9.192090188009038e-08,9.192090188009038e-06,0.0,0.0
255,2020-02-04,Germany,12.0,0.0,0.0,Germany,83783.942,1.4322553598635882e-07,1.4322553598635882e-05,0.0,0.0,12.0,1.4322553598635882e-07,1.4322553598635882e-05,0.0,0.0
256,2020-02-04,Hong Kong,17.0,1.0,0.0,Hong Kong,7496.981,2.267579442978447e-06,0.0002267579442978447,0.058823529411764705,5.88235294117647,17.0,2.267579442978447e-06,0.0002267579442978447,0.0,0.0
